article_id,category,date,title,char_count,jreadability,url,body
peachy-4497382,peachy,2009-12-11T16:00:00+0900,「贅沢輝きルージュ」で、ナチュラルビューティな女になる,582,5.316586218,http://news.livedoor.com/article/detail/4497382/,セルフメイクブランド「Lavshuca（ラヴーシュカ）」から、2010年2月1日に発売される春の新商品情報が届きました。その中から一例をご紹介しましょう。 ◇ルージュスタークラシックス（プリズムパール）（新4色・ノープリントプライス） みずみずしい輝きで絶大な支持を集めるスティック口紅「ルージュスタークラシックス」に、輝度の高い「プリズムパール」を増量した「ルージュスタークラシックス（プリズムパール）」。キラキラとしたパール感と柔らかい発色で華やかな印象に仕上げます。透明感とツヤ感の高い「モイスチャーラッピングオイル」などの保湿成分も配合し、よりみずみずしい上品な輝きを演出します。 ◇ラッシュワイドメイカー（全1色・ノープリントプライス） まるでまつ毛が増えたような密度の濃い仕上がりを実現するマスカラです。マスカラ液を含みやすい黒色の繊維「ラッシュワイドファイバー」を配合。まつ毛にしっかりと絡み、まつ毛のボリュームをアップさせ、ふさふさと広がった扇状のまつ毛を作ります。 ◇アイブロウマスカラ（全2色・ノープリントプライス） 肌になじんだ色合いの眉毛を長時間保ちます。斜めカットコーム型ブラシで、１本1本の毛流れを簡単に整えながらカラーリングでき、眉毛を自然に明るくトーンアップします。 ■関連リンク ・カネボウ化粧品 Lavshuca（ラヴーシュカ）
smax-6537923,smax,2012-05-08T13:55:00+0900,KDDI、au向け2012年夏モデル発表会を5月15日午前10時から開催！Ustreamによるライブ中継も実施,561,5.322374913,http://news.livedoor.com/article/detail/6537923/,au新商品発表会が5月15日に開催！ KDDIおよび沖縄セルラーは8日、2012年5月15日（火）午前10時から「au 発表会 Summer 2012」を開催することを公式スペシャルサイト「au 発表会5月15日（火）AM10:00〜ライブ配信スタート | au」にて告知しています。 新商品発表会の模様は、インターネットライブ動画配信サービス「Ustream」にて生中継されることがお知らせされています。 その他、公式Facebookアカウント「au by KDDI | Facebook」や公式Twitterアカウント「au (au_official) on Twitter」とも連携しています。 この発表会は、代表取締役社長 田中孝司氏などが出席予定で、2012年夏モデルの新商品が発表されると見られています。 新商品が発表され次第、当ブログメディア「S-MAX（エスマックス）」でも実機レポートなどを行なっていこうと思っていますので、乞うご期待ください！ どんな新商品が発表されるのか楽しみですね！！！ 記事執筆：memn0ck ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter ・au 発表会5月15日（火）AM10:00〜ライブ配信スタート | au
livedoor-homme-5445615,livedoor-homme,2011-03-28T10:58:00+0900,R.NEWBOLDのオリジナルショップが期間限定オープン！,588,5.33670353,http://news.livedoor.com/article/detail/5445615/,ポール・スミスがディレクションするカジュアルブランド「R.NEWBOLD」のポップアップショップが、3月10日〜7月18日まで二子玉川高島屋内に期間限定でオープン。同ブランドは、ポール・スミスの内製工場として端を発し、1970年代初めに独立を果たして以来、独自ブランドとしての地位を確立している。 今回、期間限定となるショップ内にはイギリスのスポーツアパレルメーカー「UMBRO」とのコラボレーションアイテムや、ワークウェアをモダンにアレンジした「OLD&NEWシリーズ」などが展開予定となっている。 この春夏シーズンに向けてR.NEWBOLDが掲げるテーマは “ストリートカーニバルコレクション”。カーニバルから連想されるカリビアンカラーや、音楽、アートワークをR.NEWBOLD仕様で表現されている。また、“SHED”と呼ばれる、ロンドンの若者たちが趣味を楽しむために改造した小屋をイメージした店内も注目だ。 日に日に暖かくなってくるこれからの季節。シャツ1枚でオシャレ度をアップできるR.NEWBOLDを羽織って、さらなる自分磨きをしてみてはいかがだろうか。なお、オープンを記念し1万5750円以上お買い上げの方にノベルティプレゼントを実施中！ 数に限りがあるのでお早めに！ ◆お問い合わせ Paul Smith JAPAN PRESS TEL：03-3486-1500
kaden-channel-6282788,kaden-channel,2012-02-15T18:55:00+0900,別人！　だけどかわいい！　ローラのスッピンが「いい感じ」でネットで話題に【話題】,549,5.393875,http://news.livedoor.com/article/detail/6282788/,今や、テレビで見ない日はないというタレントのローラ。彼女の2009年時点でのすっぴん写真がいまネットで話題になっている。これは、2009年にローラが自身のブログに公開した写真なのだが、今になり注目されている。 普段はカラーコンタクトをつけているローラだが、すっぴん写真では目も黒く普段とは別人のイメージだ。 だがネットでは「かわいい！」「こっちの方がいい」「やっぱり美形だな」という声が多く、すっぴんでもかわいすぎると評判だ。 気になる写真はブログでチェックしてみよう。 写真掲載日のブログ「ローラ オフィシャルブログ OK! OK!」 ■関連記事 ・単三乾電池で動く！ 12V 型ハイビジョン液晶 TV「PRODIA PRD-LK112」が登場【売れ筋チェック】 ・恐るべし・・・！ 電子タバコが爆発し、舌がちぎれる事件発生【話題】 ・コミック150巻が収納できる！ 雑誌や写真集も楽しめる7型最軽量クラスの電子ブックリーダー東芝BookPlace DB50【売れ筋チェック】 ・美人すぎるアメリカ人スーパーブロガーが来日取材！ 気になるネットサービス「SHAPE OF LOVE」ってなんだ？【話題】 ・３ＤＳみたいなグラスレス立体映像と写真をiPhone４／４Ｓで楽しもう！【売れ筋チェック】
peachy-4554822,peachy,2010-01-18T16:00:00+0900,新“おしゃれセレブ”が続々登場！　「ゴシップガール2」放送決定,558,5.397730961,http://news.livedoor.com/article/detail/4554822/,マンハッタンで最もリッチな地区、アッパー・イースト・サイドに暮らす名門私立高校生達の恋愛、セックス、友情を描いたドラマ「ゴシップガール」。エビちゃんこと蛯原友里さんがスペシャル・サポーターに任命されたり、吉川ひなのさんが大ファンであることから、日本でもおしゃれ大好きな女子の注目を集めています。 そんな「ゴシップガール」のシーズン2である、「ゴシップガール2」が4月15日より「スーパー！ドラマTV」で放送開始されます。本作は“ポストSATC”との呼び声も高く、登場人物たちが着こなすモードなアイテムを上手く取り入れた最新トレンド・ファッションが話題に。番組で着用されたブランドやアイテムが完売するなど、今の若い女性たちのファッション・バイブルとなっています。デザイナーのアナ・スイがゴシップガールをイメージしてデザインしたコレクション“Anna Sui for Target”を発表したほど。 新たな“おしゃれセレブ”としてメディアの注目度も急上昇中のブレイク・ライブリーのキュートな魅力は「ゴシップガール2」でも健在。リメイク版「フットルース」を含む２本の映画に主演が決定している、チェイス・クロフォードの“イケメンっぷり”にも心をときめかせちゃいましょう！ ■関連リンク ・ゴシップガール GOSSIPGIRL
sports-watch-5298156,sports-watch,2011-01-27T07:00:00+0900,【Sports Watch】ノムさん、斎藤佑樹のニックネームを考案!?,598,5.400219422,http://news.livedoor.com/article/detail/5298156/,22日深夜、TBSのスポーツ番組「S1」では、毎週恒例、野村克也氏による「ノムさんのボヤキ部屋」コーナーが放送された。 ミスター（長嶋茂雄）、ワンちゃん（王貞治）ら一流選手が持つニックネーム。この日の野村氏は、なんと斎藤佑樹のニックネームを考案した。 「この番組に出るようになってね、無知無学を自覚するようになったんですよ。先だって本屋に行って、素晴らしい本を探してきました」といいながらも、自らの著書本『野村の実践「論語」』を宣伝した野村氏。 本題になると「マー君にはね、“マー君、神の子、不思議な子”ってちょっと長いからね。ちょっと考えて、“佑君、ハムの子、みんなの子”と。これは二番煎じであんまりおもしろくないから」と前置きしつつ、そのニックネームは「“ハムスター”にした。これはみんな親しみがあっていいんじゃないの。ピッタリだ。彼もちっちゃいピッチャーだし」と発表した。 また、「みんな大体ニックネームってあるんですよ。俺のニックネーム知ってます？“ムース”と申します。アメリカの山の中にね、のっそのっそして歩いている鹿。ごっつい体でね。これ、日米野球の時に、サンフランシスコ・ジャイアンツのベンチから僕がバッターボックスにいると“ムース、ムース”って野次が飛んだ。終わって通訳の人に訊いて貰ったら、ムースそっくりなんですって。動作が」と自身のニックネームについても言及した野村氏だった。
topic-news-6731336,topic-news,2012-07-06T13:10:00+0900,“モー娘。からAKB48へ鞍替え”徳光アナが本音爆発,572,5.415348837,http://news.livedoor.com/article/detail/6731336/,5日放送「ダウンタウンDX」（読売テレビ）には、ハロー！プロジェクトのプロデューサー＝つんく、「AKB48 選抜総選挙」の司会を務めるフリーアナウンサー・徳光和夫、秋元康氏が手がけるアイドルグループ＝NMB48から渡辺美優紀、山本彩、小笠原茉由らが出演、トークを繰り広げた。 山本が「生きてきた中で一番緊張する空間」と、選抜総選挙を振り返るや、司会のダウンタウン・浜田雅功は「つんくから徳さんにクレームが……」と切り出した。 すると、つんくは「徳光さん、どっちかというとハロプロ寄りというか、モーニング娘。寄りやった筈なのに……。モーニング娘。のオーディションするたびに、セレモニーがあって、その時の司会を徳光さんしてくれてたのに。いつの間にか……」と、モー娘。からAKB48へ鞍替えした徳光に苦言を呈した。 これに対し、徳光は「そうやっていかないと生きていけない」と反論。松本人志も「本音、大爆発ですよ」と加えたが、その後もつんくは、娘の通院時に、親がつんくと気付いていない担当医師から娘に“かわいいね。将来はAKBだな”と声をかけて貰ったエピソードを明かし、「言ってはいけない一言」と話すなどライバル心を露にした。 【関連記事】 ・モーニング娘。道重さゆみ 「私が総選挙に出たら……」 ・つんく♂もサジを投げた？「モーニング娘。」の痛々しさ
it-life-hack-6911406,it-life-hack,2012-09-01T19:00:00+0900,ふぉっくす紺子だよ！アキバとPC業界を応援します【紺子にゅうす】,476,5.420923077,http://news.livedoor.com/article/detail/6911406/,こんこん♪ふぉっくす紺子だよ＾＾ 先週は ラジオ会館さんとスープカレーカムイさんの コラボ企画に 来てもらって、 みんなありがと〜！！ この夏最大の 来客数だって！！（＾ｖ＾） 紺子のポスカをゲットするために 行列で並んでくれたとか！！ 紺子も嬉しいな♪♪ ありがとう(*^。^*) これからもコラボ予定があるので よろしくね☆ ところで、紺子ちゃんねる見てくれたかな？ http://mediabank.heteml.jp/fox/ 「ふぉっくす紺子ちゃんはアキバとPC業界を応援します！」って かいてあるね。 詳しくこれから説明していくから、 ちょっと待っててね( ^^) _旦~~ これからサイトの動きにも注目だよ（＾ｖ＾）☆ ■永野つかさ氏サイト ■4コマが載っている「ASCII.jp」 ■メディアバンク ■【紺子にゅうす】の記事をもっとみる ・おはこんこん！今回は超特大のお知らせがあるよ ・おはこんこん、アキバ大好き！祭りだよ ・ふぉっくす紺子だよ！紺子ぬいぐるみ、みんなのところに行けるといいなぁ ・おはこんこん！ぬいぐるみも企画中だよ
kaden-channel-6268570,kaden-channel,2012-02-10T15:00:00+0900,2月記事連動「音の編集講座」効果【ビデオSALON】,428,5.42918661,http://news.livedoor.com/article/detail/6268570/,ビデオサロン2012年２月号記事連動の動画です。 「音の編集講座」効果音編。解説は大須賀淳さん（スタジオねこやなぎ）です。 ■ビデオSALON イベント・製品レポート 最新記事 ・アウトドア＆モバイル移動放送局 ・魁!! ビデオ道場 2012年２月号 ・【記事連動】黒と白、ガンマの調整をするための オリジナルチャート ・連載●After Effects 天国への階段 第11回 ◆ビデオサロン2012年2月号 ■関連記事 ・死刑になる恐れも！ ムハンマドにツイッター上でタメ口を使った文筆家逮捕【話題】 ・「おもしろそう！」「見た目がおしゃれ！」女子中高生が１番欲しいのはiPhoneだった【話題】 ・レイプ犯がFacebookから逮捕！ 犯人が警察に絡み、場所が判明【話題】 ・亀梨和也も「気持ちい〜！」 パナソニックからメンズ用の頭皮ケアアイテムが登場！ 【売れ筋チェック】 ・重さで容量がわかる！ コンクリートでできたUSBがおもしろい！！【話題】
kaden-channel-6334544,kaden-channel,2012-03-03T12:00:00+0900,「あっ間違いちゃった♪」　なんだかんだで、頭の回転が速いローラがTwitterでファンを魅了【話題】,595,5.445585229,http://news.livedoor.com/article/detail/6334544/,テレビでは見ない日がないという活躍をしているタレントと言えばローラだ、そんな彼女のツイッターがおもしろいと話題になっている。テレビの中のキャラは健在でファンからのツイートに細かく返事しているローラ。たとえば「 ローラ関西弁使って〜！！！(((o(*゜▽゜*)o)))」という声には「アニョハセヨー！あ！間違いちゃった♪───Ｏ（≧∇≦）Ｏ────♪」という返事。 ほかにも「引っ越してきた隣の人に「つまらないものですが」って言われた時は何て返せば良いの？」という質問には「全然つまらなくないよぉ〜！楽しい〜o(^▽^)oって言えばいいよぉ！」。 こういったローラのツイッターでの発言に「テレビ通りのキャラだ！」と注目が集まっている。 中には「ずっとキャラ作っているのだろうか？」とコメントする人もいたが、それにしても見ている人を楽しませてくれるツイッターだといえるだろう。 @RolaWorLD ■関連記事 ・街のビデオ屋目線のTest Room ・空前の子役ブームに衝撃？ 大橋のぞみ引退から見る子役の引き際とは【話題】 ・サムスンWindows8 タブレットが人間の脳波でスケボーを操作する!? テキサスでおもしろ実験に挑む【話題】 ・タムロンのEマウントレンズを純正レンズと比べてみた【ビデオSALON】 ・日立からホール・大会議室向け高輝度液晶プロジェクター新発売【売れ筋チェック】
kaden-channel-6840259,kaden-channel,2012-08-09T16:00:00+0900,人気シリーズの新たなラインナップ！　ニコンが「Nikon 1 J2」を発売【売れ筋チェック】,584,5.45254485,http://news.livedoor.com/article/detail/6840259/,"ニコンからミラーレス一眼カメラ「Nikon 1（ワン）」シリーズの新モデル「Nikon 1 J2」が発売される。 「Nikon 1 J2」は、「Nikon 1 J1」のデザイン性とユーザビリティーをさらに向上させている。デザインは金属を取り入れた高級感のあるもので、全6色から選べる。 また、従来の4つの撮影モードダイヤルに新たに追加した「クリエイティブモード」により、夜景ポートレートなど全8種類の多彩な撮影効果を簡単に設定することができる。レンズのズーム操作によるカメラ電源オン・オフ切り換え機能や、視認性を向上させた高精細な約92万ドットの液晶モニターも搭載されている。 「Nikon 1 J2」とレンズを組み合わせたキットも同時発売される。 ■Nikon 1 J2 標準ズームレンズキット 1 NIKKOR VR 10-30mm f/3.5-5.6付き カラー：レッド、ホワイト、ピンク ■Nikon 1 J2ダブルズームキット 1 NIKKOR VR 10-30mm f/3.5-5.6、1 NIKKOR VR 30-110mm f/3.8-5.6付き カラー：レッド、ホワイト、ブラック、シルバー、ピンク、オレンジ 価格はボディ単体が65,000円前後、標準ズームレンズキットが75,000円前後、ダブルズームキットが85,000円前後になるということだ。"
it-life-hack-6866595,it-life-hack,2012-08-18T18:00:00+0900,おはこんこん、アキバ大好き！祭りだよ【紺子にゅうす】,469,5.456227106,http://news.livedoor.com/article/detail/6866595/,おはこんこん♪ふぉっくす紺子だよ(´▽｀) 先週は 紺子のぬいぐるみ、み〜んな買ってくれてありがとねっ！ ２店舗で販売なのに、 何時間かで完売しちゃって 紺子びっくりしちゃったよ・・・(;゜Д゜)! でもと〜っても嬉しかった！！(n‘∀‘)η ありがとー☆☆ あと少しだけ 8/18の アキバ大好き！祭りにて http://akiba-df.com/ サンコーレアモノショップさんブースで 販売される予定なので 買えなかった人はそっちで 手に入れてくれると嬉しいな♪ うちわとサイン入小冊子つきます！☆ アキバ大好き！祭りも ほんとに楽しそうだから ぜひぜひ 遊びにいってね(*´∀｀*)♪ ■永野つかさ氏サイト ■4コマが載っている「ASCII.jp」 ■メディアバンク ■【紺子にゅうす】の記事をもっとみる ・ふぉっくす紺子だよ！紺子ぬいぐるみ、みんなのところに行けるといいなぁ ・おはこんこん！ぬいぐるみも企画中だよ ・おはこん、ふぉっくす紺子だよ！記念壁紙も配布されたんだよっ！ ・おはこんこん、ふぉっくす紺子だよ！新しいおしらせ
kaden-channel-6108865,kaden-channel,2011-12-11T19:00:00+0900,QRコードが照明になった「Wooden QR Code Stool」がおしゃれすぎる【話題】,411,5.456826125,http://news.livedoor.com/article/detail/6108865/,いろいろな場所で目にするQRコード。このQRコードをモチーフにした照明をドイツ人デザイナーElena Belmannが発表した。 全て木で製作されておりライトをつけると中からほんのりと明かりが漏れる。 木でできているため、暖かい印象があるこの照明。欲しいと思う人も多いのではないだろうか。 Elena Belmann ■関連記事 ・メガネ不要の３D動画をHDの解像度で—REGZA 55X3【売れ筋チェック】 ・iPhoneに国産アンドロイドがついに逆襲！ ドコモの「AQUOS PHONE SH-01D」が販売ランキング１位に【ニュース】 ・クリスマスはテレビを見よう！ クリスマスを恨めしく思う女子はイブの夜に「祝女」スペシャルがおすすめ【クリスマス】 ・ローマ法王のお気に入りタブレットはソニーのTablet Sだった！【話題】 ・人気マンガで視聴率を取れるか！？ 「孤独のグルメ」実写ドラマ化に早くも大注目【話題】
peachy-4601738,peachy,2010-02-12T16:45:00+0900,プリンセスショコラで、女の子だけの甘〜いひととき,560,5.490710145,http://news.livedoor.com/article/detail/4601738/,"1年で一番スウィートなお祭りバレンタインデーまであと少し。もう大好きな彼や、お世話になっている方々へのチョコレートは準備できましたか？ 「まだこれから」というあなたも「準備バッチリ！」というあなたも、最後に“女友達へのチョコレート”を選らんでみてはいかがでしょうか。 女子はいくつになってもお姫様になりたい生き物。いつも仕事で忙しくても、たまにはゆっくりとチョコレートを味わう心の栄養が必要ですよね。銀座三越から、そんな“プリンセス願望”を叶えてくれる、素敵なチョコレートが登場です。 ■ベルギーのプリンス＆プリンセスチョコレート ＜マダムドリュック＞（ベルギー）プリンス＆プリンセス／2,520円 銀座三越限定 ベルギー皇太子フィリップと皇太妃マティルドの名前を冠したチョコレートに新作のハート型のムースチョコが加わりました。実在のプリンス＆プリンセスの名前が刻まれているなんて、とってもロマンティック！ ■モナコ王室ご用達の珠玉の4粒 ＜ショコラトリー・ドゥ・モナコ＞（モナコ）モネデッティ／1,575円 銀座三越限定 バニラ、モナコ、トラディショナルに加え、女子が大好きなフレーバー“キャラメル”は銀座三越限定。ゴールドの文字がプリントされたキュートリボンをほどく瞬間、心臓が甘く高鳴ること間違い無し。 ・銀座三越"
it-life-hack-6314850,it-life-hack,2012-02-26T19:00:00+0900,おはこんこん、ふぉっくす紺子です！オリジナルグッズがアキバ進出だよ【紺子にゅうす】,420,5.496927108,http://news.livedoor.com/article/detail/6314850/,おはこんこん（*゜∀゜）ふぉっくす紺子だよ。 紺子グッスが 秋葉原で販売されてるよ〜！ とうとうオリジナルグッズアキバ進出だね。 オリオスペック様、 アーク様で 紺子ストラップとフィギュア、紺子の小冊子が 販売されてます！ そして サンコーレアモノショップ秋葉原 総本店 2階 -kowareya館-」でも 紺子ストラップとフィギュアを販売開始！！ 紺子ＭＭＤも上映されてるよ！！ 早速お店へＧＯ(*^▽^*)！！ ■永野つかさ氏サイト ■4コマが載っている「ASCII.jp」 ■紺子ちゃんねる - ふぉっくす紺子ちゃん公式サイト ■メディアバンク ■【紺子にゅうす】の記事をもっとみる ・おはこんこん、ふぉっくす紺子です！バレンタインキャンペーン、やってるよ ・おはこんこん、ふぉっくす紺子です！「ふぉっくす紺子ちゃん2.0+」新刊が発売予定 ・おはこんこん！MMD☆ふぉっくす紺子杯を開催中 ・まだまだ開催中！MMD☆ふぉっくす紺子杯
kaden-channel-6193993,kaden-channel,2012-01-16T11:00:00+0900,連載●極・ト書き一行のカット割り! 第7回【ビデオSALON】,578,5.497764103,http://news.livedoor.com/article/detail/6193993/,【今月のお題】コーヒーを淹れる女性 脚本に書かれたたった一行のト書きをどう解釈し、それをどう映像化するか？ を考えることで、撮影＆編集脳を鍛える連載。撮影・編集のポイントは「ビデオサロン」2012年1月号 110ページ参照。 撮影/編集●藍河兼一 女優●緒沢あかり（グッドラックカンパニー） ○第7回 コーヒーを淹れる女性 ■ビデオSALON イベント・製品レポート 最新記事 ・ソニーF3 ズームレンズテスト ・Test Report ソニーα77 作例動画 ・Test Reportタスカム US-125M［USBオーディオインターフェイス］ ・編集特集・ナレーションテスト ◆ビデオSALON2012年1月号 http://www.genkosha.co.jp/vs/backnumber/935.html ■関連記事 ・音の編集講座「ステレオとモノラル」【ビデオSALON】 ・Facebook投稿で原因発覚？ イタリアの豪華客船、船長がいいとこ見せたくて事故か？【話題】 ・傷が消えるケースは世界初！ 日産が開発のｉＰｈｏｎｅケースに注目【売れ筋チェック】 ・日本の首都は吉野家で首相はキティちゃん！？ アンサイクロペディアの日本の項目がおもしろい【話題】 ・もはや格闘ドラマ？ 松潤主演の「ラッキーセブン」は今後が楽しみな初回16.3％【話題】
smax-6671898,smax,2012-06-19T11:55:00+0900,スクウェア・エニックス、SQUARE ENIX MARKETがソフトバンクのAndroidスマートフォンに対応,598,5.521285141,http://news.livedoor.com/article/detail/6671898/,ゼロから始めるスマートフォン スクウェア・エニックスは18日、同社のAndroid向けポータルサイト「SQUARE ENIX MARKET」をソフトバンクモバイル向けAndroidスマートフォンにも提供開始したと発表しています。 SQUARE ENIX MARKETは、「ドラゴンクエストモンスターズWANTED!」をはじめ、「ファイナルファンタジー」シリーズ、「クロノ・トリガー」など、スクウェア・エニックスが誇る不朽の名作ゲームを配信する、スクエニ独自のコンテンツ配信サイトです。 昨年12月にKDDIのau向けAndroidスマートフォンに先行提供され、今年1月にはNTTドコモ向けにも提供が開始されていました。 ソフトバンク向けには「近日対応予定」としながら半年が経過してしまっていましたが、この度ようやく提供が開始されたことになります。 また同日より、ポイント追加にWebMoneyが使えるようになりました。 記事執筆：ゼロから始めるスマートフォン ■ゼロから始めるスマートフォン ■「SQUARE ENIX MARKET」がソフトバンクのAndroidスマートフォンに対応 | ゼロから始めるスマートフォン ■関連リンク ・エスマックス（S-MAX） ・エスマックス（S-MAX） smaxjp on Twitter ・SQUARE ENIX MARKET | SQUARE ENIX
livedoor-homme-5933079,livedoor-homme,2011-10-13T16:00:00+0900,Paul Smith MEN ＆ WOMENファッションショーをニュースレター会員に限定配信,522,5.539284404,http://news.livedoor.com/article/detail/5933079/,10月16日(日）から東京ミッドタウンにて開催される『メルセデス・ベンツ ファッション・ウィーク 東京』のキックオフショーとして、「2012年春夏 Paul Smith MEN & WOMEN ファッション ショー」が催される。本コレクションは、2011年6月にパリで発表されたメンズと、9月にロンドンで発表されたウィメンズの両コレクションを合わせた、合同のスペシャルファッションショーというスペシャルな構成だ。 当日は、オフィシャルサイト上の特設ページでライブストリーミング中継が行われる。中継では、ファッションショーの模様はもちろん、ショーのアフターパーティーまでがライブ中継される予定。このライブ中継はオフィシャルサイトのニュースレター登録会員だけに配信されるパスワードを入力したユーザーのみが閲覧できる。詳しくは【こちら】からご確認を！ （※ケータイのメールアドレスからのニュースレター会員登録はできませんのでご了承ください。） ■問い合わせ ポール・スミス ジャパン 03-3486-1500 ■ポール・スミス 【official twitter】 Follow @PaulSmithJAPAN 【official facebook】
livedoor-homme-4722909,livedoor-homme,2010-04-16T21:09:00+0900,エストネーションでPUMA初のゴルフスパイクオーダー会,575,5.628292359,http://news.livedoor.com/article/detail/4722909/,"「PUMA GOLF」初となるゴルフスパイクのカラーオーダー会「モンゴリアン シュー バーベキュー」が、エストネーション有楽町店・六本木ヒルズ店・銀座店の3店舗で、4月16日から25日までの期間限定で開催されています。 「モンゴリアン シュー バーベキュー」では、様々な材料から好きなものを組み合わせて調理するモンゴルのバーベキューのように、ゴルフスパイクのパーツを好きなように配色することができます。 過去にPUMA直営店で開催されていますが、ゴルフスパイクでは初の試みとなり、日本では、エストネーションで限定50足（Men's 35足、Women's 15足）のみが提供されます。 ホワイトカラーのベースに組み合わせてカラーを変えられる箇所は、 （1）外側のプーマライン （2）内側のプーマライン （3）アウトソール （4）つま先ロゴ （5）ヒールロゴ （6）タンロゴ （7）シューレース 選べるカラーは、イエロー、グリーン、ピンク、ブルーの4色。 店頭では、配色パターンをシュミレーションできるPCも用意されており、理想のゴルフシューズを簡単にオーダーすることができます。価格は、以下の通り。 ＜価格＞ ¥29,400（MEN’S）24.5〜30.0cm ¥27,300（WOMEN’S）22.5〜25.0cm ■関連リンク ・エストネーション"
it-life-hack-6408498,it-life-hack,2012-03-27T19:00:00+0900,なんだ、そうだったのか！Googleロゴが四角い建築である理由,585,5.672694444,http://news.livedoor.com/article/detail/6408498/,「そういうことか！Googleロゴが絵画である理由」で紹介したように、Googleはたまにトップページのロゴを変える。今、Googleにアクセスすると、トップページのGoogleロゴが変わっているのに気づくだろう。 Googleロゴは、可愛らしいに見える。クリックすると、「ミース ファン デル ローエ」という言葉が検索される。今日（3月27日）は、建築家 ミース・ファン・デル・ローエ氏の誕生日だからだ。 ミース・ファン・デル・ローエ氏は、、20世紀のモダニズム建築を代表する、ドイツ出身の建築家だ。Googleロゴは、同氏のモダニズム建築をイメージしたものとなっているわけだ。 興味を持った人は、インターネットで検索してみては如何だろうか。 ■Google ■Googleに関連した記事をもっと見る ・そういうことか！Googleロゴが絵画である理由 ・春分の日のトリビア！Googleロゴがイラストである理由 ・なるほど、そういうことか！Googleロゴが折り紙である理由 ・今日はそういう日だったのか！Googleロゴが変わっている理由 できるポケット Google スマートに使いこなす基本＆活用ワザ 180 ［グーグルの便利ワザ160 改訂新版］ 著者：渥美 祐輔 インプレスジャパン(2011-09-26) 販売元：Amazon.co.jp クチコミを見る
it-life-hack-6397553,it-life-hack,2012-03-23T20:00:00+0900,そういうことか！Googleロゴが絵画である理由,575,5.681142857,http://news.livedoor.com/article/detail/6397553/,「春分の日のトリビア！Googleロゴがイラストである理由」で紹介したように、Googleはたまにトップページのロゴを変える。今、Googleにアクセスすると、トップページのGoogleロゴが変わっているのに気づくだろう。 Googleロゴは、可愛らしいに見える。クリックすると、「フアン グリス」という言葉が検索される。今日（3月23日）は、キュビスムの画家 フアン・グリス氏の誕生日だからだ。 フアン・グリス氏は、スペインに生まれ、フランスのパリで活躍した画家だ。Googleロゴは、キュビスムの絵画をイメージしたものとなっているわけだ。 興味を持った人は、インターネットで検索してみては如何だろうか。 ■Google ■Googleに関連した記事をもっと見る ・春分の日のトリビア！Googleロゴがイラストである理由 ・なるほど、そういうことか！Googleロゴが折り紙である理由 ・今日はそういう日だったのか！Googleロゴが変わっている理由 ・女子のすこやかな成長を祈る日！Googleロゴがひな祭りのひな壇に できるポケット Google スマートに使いこなす基本＆活用ワザ 180 ［グーグルの便利ワザ160 改訂新版］ 著者：渥美 祐輔 インプレスジャパン(2011-09-26) 販売元：Amazon.co.jp クチコミを見る
it-life-hack-6454792,it-life-hack,2012-04-10T17:00:00+0900,iPhoneにぴったりフィットのケース登場！シリコン素材で帯電防止機能も持つiPhone 4S/4用ケース,532,5.703729614,http://news.livedoor.com/article/detail/6454792/,アスクは、Agent18社が提供するカラフルなデザインのiPhone 4S/4用ケースを発表。4月から順次発売する。「ハートデザイン」、「ストライプ」、「いちご柄」、「アニマル柄」といった多くのデザインが用意される。 今回注目したいのは「HeartVest」シリーズと「StripeVest」シリーズで、シリコン素材を使っているため柔らかく、iPhoneへの装着が楽に行え、しかもぴったりフィットするのがポイントだ。また「SlimShield」シリーズは硬質プラスチックを採用しており、ワンタッチでしっかりと装着できるようになっている。 HeartVestシリーズはホワイトとネイビーブルーの2種類、StripeVestシリーズは、ターコイズ/グレーのストライプ、ピンク/オレンジのストライプ、そしてブルー/ピンクのストライプの3種類、SlimShield」シリーズはイチゴ柄とアニマル柄の2種類となっている。いずれの製品も市場予想価格は2千980円前後で4月上旬より出荷が順次開始される。 ■Agent18 iPhone 4S/4 Cases製品情報 ■アスク HeartVest White MultiColor iPhone 4S&amp;4 クチコミを見る
livedoor-homme-6305704,livedoor-homme,2012-03-01T14:00:00+0900,【特集】Paul Smith | ポール・スミス春夏最新スーツカタログ[3/4],424,5.723411765,http://news.livedoor.com/article/detail/6305704/,PS Paul Smith 英国服の伝統を背景とした 斬新なフォルムや素材でドレッシングを愉しむ ネオ・クラシックなコレクション。 オリジナルのランダムピッチなストライプファブリックを使用したコンパクトでスリムなシルエットの1プリーツトラウザーズのセットアップ。内ポケットのプリントトリミング、左袖のハンドモチーフを模ったボタンはPS ポール・スミスのアイコンにもなっており、若い世代にもスーツを愉しんでもらおうというポール・スミス流のアプローチだ。 （クレジット） ジャケット5万2500円、 トラウザーズ2万9400円、 シャツ1万8900円、 タイ8400円 〈ポール・スミス〉 シューズ3万5700円〈ポール・スミス シュー〉 ■関連リンク 【特集】ポール・スミスの春夏新作スーツコレクション ・PaulSmith ・PaulSmith LONDON ・PS PaulSmith ・Accessory ■ポール・スミス【オフィシャルサイト】
